time,PM1(ug/m3),PM10(ug/m3),PM2.5(ug/m3),RH(%),T(C)
2020-02-27 04:09:42.392000000,1.337,2.056,1.972,32.8,22.3
2020-02-27 04:09:43.772000000,1.924,6.959,5.706,32.9,22.3
2020-02-27 04:09:45.148000000,1.4780000000000002,3.634,3.07,32.9,22.3
2020-02-27 04:09:46.532999940,1.6980000000000002,14.702,6.287999999999999,32.9,22.3
2020-02-27 04:10:35.494000130,2.306,14.907,6.135,32.8,22.3
2020-02-27 04:10:36.873999870,1.516,2.01,1.99,32.8,22.3
2020-02-27 04:10:38.251000060,1.493,1.754,1.744,32.8,22.3
2020-02-27 04:10:39.630000130,1.516,3.593,3.043,32.8,22.3
2020-02-27 04:10:41.006000130,1.802,7.916,5.049,32.8,22.3
2020-02-27 04:10:42.383000060,1.81,7.761,5.247999999999999,32.9,22.3
2020-02-27 04:10:43.763000060,2.251,3.892,3.772,32.9,22.3
2020-02-27 04:11:38.240999940,1.526,4.282,3.645,32.8,22.3
2020-02-27 04:11:39.616999940,2.286,3.486,3.388,32.8,22.3
2020-02-27 04:11:40.996999940,2.0540000000000003,3.699,3.5810000000000004,32.8,22.3
2020-02-27 04:11:42.374000130,1.817,3.181,3.072,32.8,22.3
2020-02-27 04:12:36.848000000,1.87,4.4430000000000005,4.169,32.8,22.3
2020-02-27 04:12:38.228999940,2.572,5.902,5.547000000000001,32.8,22.3
2020-02-27 04:12:39.608000000,2.25,11.206,7.892,32.8,22.3
2020-02-27 04:12:40.984999940,1.7280000000000002,2.406,2.383,32.9,22.3
2020-02-27 04:12:42.364999940,1.571,4.186,3.547,32.8,22.3
2020-02-27 04:12:43.745999870,1.715,4.125,3.856,32.9,22.3
2020-02-27 04:12:45.121999870,1.917,4.823,4.489,32.9,22.3
2020-02-27 04:12:46.500999940,2.209,4.658,4.392,32.9,22.3
2020-02-27 04:13:35.463000060,1.844,8.416,5.481,32.8,22.3
2020-02-27 04:13:36.843000060,1.757,23.787,4.488,32.8,22.3
2020-02-27 04:13:38.220000000,1.235,1.311,1.31,32.8,22.3
2020-02-27 04:13:39.599000060,2.192,15.35,7.122999999999999,32.8,22.3
2020-02-27 04:13:40.980000000,1.906,3.0410000000000004,2.947,32.8,22.3
2020-02-27 04:13:42.356000000,1.838,2.09,2.088,32.8,22.3
2020-02-27 04:13:43.732999940,1.82,2.693,2.61,32.8,22.3
2020-02-27 04:13:45.112000000,1.614,23.772,4.404,32.8,22.3
2020-02-27 04:14:39.587000060,1.95,4.096,3.893,32.8,22.3
2020-02-27 04:14:40.967000060,1.517,2.562,2.465,32.8,22.3
2020-02-27 04:14:42.343000060,1.7719999999999998,2.6860000000000004,2.5980000000000003,32.8,22.3
2020-02-27 04:14:43.719000060,2.143,2.89,2.866,32.8,22.3
2020-02-27 04:15:38.196999940,1.912,7.032,4.48,32.8,22.3
2020-02-27 04:15:39.577999870,1.778,2.617,2.528,32.8,22.3
2020-02-27 04:15:40.958000130,2.133,5.119,4.461,32.8,22.3
2020-02-27 04:15:42.337999870,1.471,4.14,3.498,32.8,22.3
2020-02-27 04:16:36.812000000,1.789,14.079,8.287,32.8,22.3
2020-02-27 04:16:38.192000000,2.268,4.782,4.196000000000001,32.8,22.3
2020-02-27 04:16:39.572000000,1.967,9.422,6.174,32.8,22.3
2020-02-27 04:16:40.948999940,1.634,4.35,3.675,32.8,22.3
2020-02-27 04:16:42.324999940,1.892,2.833,2.742,32.8,22.3
2020-02-27 04:16:43.705999870,1.889,4.9030000000000005,4.217,32.8,22.3
2020-02-27 04:16:45.084999940,2.065,5.171,4.494,32.9,22.3
2020-02-27 04:16:46.462000130,1.891,4.027,3.452,32.8,22.3
2020-02-27 04:17:35.423000060,2.249,11.211,7.501,32.7,22.3
2020-02-27 04:17:36.799000060,1.492,3.505,2.926,32.8,22.3
2020-02-27 04:17:38.180000000,1.497,2.309,2.2230000000000003,32.8,22.3
2020-02-27 04:17:39.560000000,2.043,5.039,4.351,32.8,22.3
2020-02-27 04:17:40.936000000,2.299,7.169,5.898,32.8,22.3
2020-02-27 04:17:42.316000000,1.963,2.441,2.428,32.8,22.3
2020-02-27 04:17:43.692999940,2.1,3.778,3.602,32.8,22.3
2020-02-27 04:17:45.072000000,2.321,8.294,5.658,32.9,22.3
2020-02-27 04:18:39.537999870,2.1180000000000003,5.731,5.351,32.8,22.3
2020-02-27 04:18:40.919000060,2.156,3.756,3.577,32.8,22.3
2020-02-27 04:18:42.299000060,2.001,4.899,4.227,32.8,22.3
2020-02-27 04:18:43.676000000,2.326,6.977,6.122999999999999,32.8,22.3
2020-02-27 04:19:38.156999940,2.05,4.299,4.091,32.8,22.3
2020-02-27 04:19:39.532999940,2.075,6.455,5.928999999999999,32.8,22.3
2020-02-27 04:19:40.910000130,1.988,2.91,2.822,32.8,22.3
2020-02-27 04:19:42.289999870,1.849,1.98,1.979,32.8,22.3
2020-02-27 04:20:36.768000000,1.83,4.508,3.856,32.7,22.3
2020-02-27 04:20:38.144999940,1.829,4.456,3.808,32.7,22.3
2020-02-27 04:20:39.524999940,1.822,3.157,3.049,32.8,22.3
2020-02-27 04:20:40.900999940,1.6869999999999998,2.551,2.464,32.8,22.3
2020-02-27 04:20:42.276999940,2.03,3.162,3.063,32.8,22.3
2020-02-27 04:20:43.656999940,2.224,6.306,5.539,32.8,22.3
2020-02-27 04:20:45.038000130,1.5619999999999998,5.412999999999999,4.262,32.8,22.3
2020-02-27 04:20:46.414000130,2.421,4.556,4.357,32.8,22.3
2020-02-27 04:21:40.887000060,1.519,3.194,3.01,32.8,22.3
2020-02-27 04:21:42.268000000,2.033,3.233,3.135,32.8,22.3
2020-02-27 04:21:43.644000000,2.095,5.879,5.132000000000001,32.8,22.3
2020-02-27 04:21:45.020000000,1.662,3.848,3.279,32.8,22.3
2020-02-27 04:22:39.502000130,1.505,2.4730000000000003,2.381,32.8,22.3
2020-02-27 04:22:40.883000060,1.646,3.442,3.261,32.8,22.3
2020-02-27 04:22:42.259000060,1.839,2.013,2.011,32.9,22.3
2020-02-27 04:22:43.640000000,1.872,3.5460000000000003,3.372,32.9,22.3
2020-02-27 04:23:38.118000130,1.526,4.506,3.838,32.8,22.3
2020-02-27 04:23:39.494000130,1.506,3.916,3.3280000000000003,32.8,22.3
2020-02-27 04:23:40.870000130,2.011,5.832000000000001,5.069,32.8,22.3
2020-02-27 04:23:42.251000060,1.91,7.843,5.211,32.8,22.3
2020-02-27 04:24:42.236999940,2.21,4.487,4.236000000000001,32.8,22.3
2020-02-27 04:24:43.614000130,1.929,9.319,6.245,32.8,22.3
2020-02-27 04:24:44.993999870,2.094,5.872999999999999,5.127999999999999,32.9,22.3
2020-02-27 04:24:46.369999870,1.5019999999999998,2.521,2.427,32.8,22.3
2020-02-27 04:25:40.852000000,1.912,5.766,5.032,32.8,22.3
2020-02-27 04:25:42.228000000,3.225,7.301,6.9270000000000005,32.8,22.3
2020-02-27 04:25:43.608999940,1.47,7.388999999999999,5.733,32.8,22.3
2020-02-27 04:25:44.984999940,2.404,9.183,6.626,32.8,22.3
2020-02-27 04:26:39.463000060,1.716,4.542,3.909,32.8,22.3
2020-02-27 04:26:40.839000060,1.75,8.217,5.279,32.8,22.3
2020-02-27 04:26:42.219000060,2.02,4.441,4.176,32.8,22.3
2020-02-27 04:26:43.596000000,1.555,1.95,1.938,32.9,22.3
2020-02-27 04:27:38.070000130,1.6740000000000002,3.1830000000000003,3.016,32.9,22.3
2020-02-27 04:27:39.451000060,1.811,6.585,4.183,32.8,22.3
2020-02-27 04:27:40.825999870,1.462,1.993,1.973,32.9,22.3
2020-02-27 04:27:42.207000060,1.983,3.588,3.47,32.9,22.3
2020-02-27 04:28:42.198000130,1.135,12.139,3.918,32.8,22.3
2020-02-27 04:28:43.574000130,2.011,3.605,3.43,32.8,22.3
2020-02-27 04:28:44.951000060,1.909,3.029,2.93,32.8,22.3
2020-02-27 04:28:46.329999870,1.595,1.6880000000000002,1.6880000000000002,32.9,22.3
2020-02-27 04:29:40.804000000,2.107,7.455,4.984,32.8,22.3
2020-02-27 04:29:42.180999940,1.287,1.361,1.36,32.8,22.3
2020-02-27 04:29:43.560999940,1.878,3.626,3.448,32.8,22.3
2020-02-27 04:29:44.937999870,2.029,3.924,3.737,32.9,22.3
2020-02-27 04:30:39.415000060,1.7919999999999998,2.9160000000000004,2.82,32.8,22.3
2020-02-27 04:30:40.795000060,1.628,5.074,4.351,32.8,22.3
2020-02-27 04:30:42.172000000,1.824,2.852,2.758,32.8,22.3
2020-02-27 04:30:43.552000000,1.67,3.797,3.237,32.8,22.3
2020-02-27 04:31:38.031000060,1.884,2.972,2.873,32.8,22.3
2020-02-27 04:31:39.411000060,2.126,3.965,3.778,32.8,22.3
2020-02-27 04:31:40.791000060,1.934,4.258,3.656,32.9,22.3
2020-02-27 04:31:42.167000060,2.277,6.098,5.325,32.8,22.3
2020-02-27 04:32:42.153999870,1.813,7.735,5.982,32.8,22.3
2020-02-27 04:32:43.529999870,2.112,4.163,3.964,32.8,22.3
2020-02-27 04:32:44.911000060,1.588,3.079,2.899,32.9,22.3
2020-02-27 04:32:46.287000060,1.515,1.877,1.866,32.8,22.3
2020-02-27 04:33:40.764999940,1.963,9.26,7.334,32.8,22.3
2020-02-27 04:33:42.144999940,1.743,6.402,5.147,32.8,22.3
2020-02-27 04:33:43.524999940,1.954,6.877000000000001,5.622000000000001,32.9,22.3
2020-02-27 04:33:44.905999870,1.3259999999999998,1.839,1.817,32.9,22.3
2020-02-27 04:34:39.375000060,1.6869999999999998,3.4360000000000004,3.253,32.9,22.3
2020-02-27 04:34:40.756000000,1.5530000000000002,7.12,4.559,32.9,22.3
2020-02-27 04:34:42.132000000,1.555,7.85,5.221,32.9,22.3
2020-02-27 04:34:43.508000000,1.935,3.68,3.503,32.9,22.3
2020-02-27 04:35:37.990000130,1.545,6.6160000000000005,4.172,32.8,22.3
2020-02-27 04:35:39.371000060,2.134,5.579,4.859,32.9,22.3
2020-02-27 04:35:40.745999870,1.46,1.655,1.654,32.9,22.3
2020-02-27 04:35:42.123000060,1.574,4.266,3.634,32.8,22.3
2020-02-27 04:36:42.115000060,1.631,14.189,5.676,32.9,22.3
2020-02-27 04:36:43.494000130,2.2840000000000003,5.53,4.832,32.9,22.3
2020-02-27 04:36:44.871000060,2.386,3.617,3.517,32.9,22.3
2020-02-27 04:36:46.251000060,2.087,3.705,3.53,32.9,22.3
2020-02-27 04:37:40.724999940,1.734,4.484,3.825,32.9,22.3
2020-02-27 04:37:42.100999940,1.877,7.672999999999999,5.053,32.9,22.3
2020-02-27 04:37:43.480999940,1.6469999999999998,1.773,1.7719999999999998,32.9,22.3
2020-02-27 04:37:44.857999870,1.507,2.273,2.1830000000000003,32.8,22.3
2020-02-27 04:38:39.336000000,1.943,4.4830000000000005,4.206,32.9,22.3
2020-02-27 04:38:40.712000000,1.668,5.8020000000000005,4.625,32.9,22.3
2020-02-27 04:38:42.092000000,2.006,4.009,3.812,32.9,22.3
2020-02-27 04:38:43.468000000,1.768,2.101,2.089,32.9,22.3
2020-02-27 04:39:37.945999870,1.459,2.509,2.4090000000000003,32.9,22.3
2020-02-27 04:39:39.328999940,1.842,9.588,6.343999999999999,32.9,22.3
2020-02-27 04:39:40.704000000,2.17,9.612,7.659,32.8,22.3
2020-02-27 04:39:42.084000000,2.092,4.569,4.295,32.9,22.3
2020-02-27 04:40:42.073999870,1.985,3.2110000000000003,3.111,32.9,22.3
2020-02-27 04:40:43.455000060,2.095,5.092,4.414,32.8,22.3
2020-02-27 04:40:44.831000060,1.963,4.999,4.329,32.9,22.3
2020-02-27 04:40:46.207000060,2.072,4.283,4.025,32.9,22.3
2020-02-27 04:41:40.688999940,1.904,4.734,4.084,32.9,22.3
2020-02-27 04:41:42.064999940,1.955,8.202,5.602,32.8,22.3
2020-02-27 04:41:43.446000130,2.269,9.49,6.479,32.9,22.3
2020-02-27 04:41:44.822000130,1.739,2.567,2.484,32.9,22.3
2020-02-27 04:42:39.296000000,2.968,7.315,6.87,32.8,22.3
2020-02-27 04:42:40.676000000,2.12,6.069,5.28,32.9,22.3
2020-02-27 04:42:42.052999940,2.012,4.167,3.912,32.9,22.3
2020-02-27 04:42:43.428000000,1.764,3.505,3.321,32.9,22.3
2020-02-27 04:43:37.905999870,1.587,2.77,2.668,32.9,22.3
2020-02-27 04:43:39.283000060,1.626,1.798,1.797,32.9,22.3
2020-02-27 04:43:40.659000060,1.994,4.246,3.997,32.9,22.2
2020-02-27 04:43:42.039000060,1.938,10.473,7.006,32.9,22.3
2020-02-27 04:44:42.031000060,2.039,29.33,8.529,32.9,22.3
2020-02-27 04:44:43.411000060,1.952,4.904,4.572,32.9,22.3
2020-02-27 04:44:44.791000060,2.148,10.305,7.184,32.9,22.3
2020-02-27 04:44:46.171000060,1.219,22.633000000000003,3.247,32.9,22.3
2020-02-27 04:45:40.636999940,1.725,3.466,3.295,32.9,22.3
2020-02-27 04:45:42.014000130,1.743,2.8960000000000004,2.798,32.9,22.3
2020-02-27 04:45:43.393999870,1.95,9.314,6.388,32.9,22.3
2020-02-27 04:45:44.769999870,1.421,1.713,1.704,32.9,22.2
2020-02-27 04:46:39.252000000,1.338,2.051,1.972,32.9,22.3
2020-02-27 04:46:40.628000000,1.073,2.7880000000000003,2.273,32.9,22.3
2020-02-27 04:46:42.008000000,1.992,9.066,6.48,32.9,22.3
2020-02-27 04:46:43.384000000,1.937,9.196,6.212000000000001,32.9,22.3
2020-02-27 04:47:37.867000060,2.189,7.535,6.225,32.9,22.3
2020-02-27 04:47:39.243000060,1.712,3.2030000000000003,3.03,32.9,22.3
2020-02-27 04:47:40.623000060,1.672,2.36,2.337,32.9,22.3
2020-02-27 04:47:41.999000060,2.21,4.956,4.676,32.8,22.3
2020-02-27 04:48:41.990000130,1.749,6.46,3.933,33.0,22.3
2020-02-27 04:48:43.366000130,2.352,6.66,5.816,32.9,22.3
2020-02-27 04:48:44.747000060,2.067,2.4290000000000003,2.426,33.0,22.3
2020-02-27 04:48:46.127000060,1.6909999999999998,6.398,5.119,33.0,22.3
2020-02-27 04:49:40.606000130,2.101,5.322,4.603,32.9,22.3
2020-02-27 04:49:41.984999940,2.113,4.783,4.49,32.9,22.3
2020-02-27 04:49:43.366000130,2.175,7.806,5.071000000000001,32.9,22.3
2020-02-27 04:49:44.742000130,1.88,6.685,5.407,33.0,22.3
2020-02-27 04:50:39.216000000,2.056,4.706,4.415,32.9,22.3
2020-02-27 04:50:40.592999940,1.924,4.8,4.099,32.9,22.3
2020-02-27 04:50:41.968000000,1.868,2.883,2.789,32.9,22.3
2020-02-27 04:50:43.348999940,2.117,4.486000000000001,3.886,33.0,22.3
2020-02-27 04:51:37.823000060,1.682,2.003,1.992,32.9,22.2
2020-02-27 04:51:39.204000000,1.4380000000000002,7.261,4.716,32.9,22.3
2020-02-27 04:51:40.579000060,1.899,4.1160000000000005,3.858,32.9,22.3
2020-02-27 04:51:41.956000000,1.849,2.214,2.202,33.0,22.3
2020-02-27 04:52:41.951000060,2.641,11.906,8.415,32.9,22.3
2020-02-27 04:52:43.331000060,2.127,4.077,3.883,33.0,22.3
2020-02-27 04:52:44.708000000,1.743,5.242999999999999,4.466,33.0,22.3
2020-02-27 04:52:46.091000060,2.277,7.442,6.141,32.9,22.3
2020-02-27 04:53:40.561999870,1.719,6.547000000000001,5.291,32.9,22.3
2020-02-27 04:53:41.942000130,1.4069999999999998,1.679,1.668,32.9,22.3
2020-02-27 04:53:43.318000130,1.391,2.129,2.043,33.0,22.3
2020-02-27 04:53:44.694000130,2.215,3.87,3.749,33.0,22.3
2020-02-27 04:54:39.172000000,2.224,4.058,3.876,32.9,22.3
2020-02-27 04:54:40.552999940,1.815,1.998,1.997,32.9,22.3
2020-02-27 04:54:41.932000000,2.013,5.157,4.479,33.0,22.3
2020-02-27 04:54:43.308999940,1.857,3.317,3.198,33.0,22.2
2020-02-27 04:55:37.783000060,1.857,3.228,3.1180000000000003,32.9,22.2
2020-02-27 04:55:39.163000060,2.115,4.613,4.04,32.9,22.3
2020-02-27 04:55:40.543000060,1.487,4.183,3.5610000000000004,33.0,22.3
2020-02-27 04:55:41.923000060,1.633,5.089,4.357,33.0,22.3
2020-02-27 04:56:41.911000060,1.851,5.92,5.158,33.0,22.3
2020-02-27 04:56:43.291000060,1.695,23.381,5.041,32.9,22.3
2020-02-27 04:56:44.671000060,1.445,1.745,1.735,33.0,22.3
2020-02-27 04:56:46.047000060,1.513,7.829,5.1080000000000005,33.0,22.3
2020-02-27 04:57:40.516999940,1.554,1.7180000000000002,1.717,33.0,22.2
2020-02-27 04:57:41.896999940,1.665,2.8360000000000003,2.739,32.9,22.3
2020-02-27 04:57:43.278000130,1.882,5.26,4.5680000000000005,33.0,22.3
2020-02-27 04:57:44.659000060,1.977,3.813,3.635,33.0,22.3
2020-02-27 04:58:39.132000000,1.781,9.533,6.2170000000000005,33.0,22.3
2020-02-27 04:58:40.512999940,2.283,11.914,8.365,33.0,22.2
2020-02-27 04:58:41.892999940,1.801,5.337999999999999,4.574,33.0,22.3
2020-02-27 04:58:43.268999940,1.989,5.652,4.888,33.0,22.2
2020-02-27 04:59:37.739000060,2.261,6.0520000000000005,5.37,32.9,22.2
2020-02-27 04:59:39.119000060,1.484,12.534,4.829,33.0,22.3
2020-02-27 04:59:40.499000060,1.597,5.7,4.9030000000000005,33.0,22.3
2020-02-27 04:59:41.875000060,1.681,2.9960000000000004,2.893,33.0,22.3
2020-02-27 05:03:56.931000060,2.484,9.287,7.786,33.0,20.6
2020-02-27 05:03:58.308000000,1.624,2.7030000000000003,2.604,33.0,20.6
2020-02-27 05:03:59.679000060,1.867,2.886,2.797,33.0,20.6
2020-02-27 05:04:01.056000000,1.35,6.568,4.008,33.0,20.6
2020-02-27 05:05:01.047000060,1.186,1.249,1.249,33.0,22.3
2020-02-27 05:05:02.419000060,1.843,4.882,4.191,33.0,22.3
2020-02-27 05:05:03.799000060,2.371,5.792999999999999,5.409,33.0,22.3
2020-02-27 05:05:05.176000000,2.496,13.269,9.229,33.0,22.3
2020-02-27 05:05:59.652999940,2.478,6.308,5.917000000000001,33.0,22.2
2020-02-27 05:06:01.028999940,2.431,4.573,4.375,33.1,22.3
2020-02-27 05:06:02.404000000,1.929,6.16,5.285,33.1,22.2
2020-02-27 05:06:03.784999940,1.955,3.128,3.02,33.0,22.3
2020-02-27 05:06:58.264999940,1.803,2.955,2.85,33.0,22.3
2020-02-27 05:06:59.640000000,1.6780000000000002,6.773,4.096,33.1,22.3
2020-02-27 05:07:01.012999940,2.6180000000000003,4.766,4.566,33.0,22.2
2020-02-27 05:07:02.392999940,1.872,12.138,8.113,33.1,22.3
2020-02-27 05:07:56.879000060,2.155,3.952,3.764,33.0,22.2
2020-02-27 05:07:58.255000060,2.109,5.545,4.815,33.0,22.3
2020-02-27 05:07:59.632000000,1.977,5.119,4.405,33.0,22.2
2020-02-27 05:08:01.012000000,2.966,11.501,8.472000000000001,33.1,22.3
2020-02-27 05:09:00.993999870,1.709,3.345,3.164,33.0,22.2
2020-02-27 05:09:02.375000060,2.478,17.609,8.37,33.1,22.3
2020-02-27 05:09:03.751000060,1.832,3.042,2.939,33.1,22.3
2020-02-27 05:09:05.127000060,1.831,3.1910000000000003,3.0780000000000003,33.1,22.2
2020-02-27 05:09:59.612999940,2.063,7.758999999999999,6.371,33.0,22.3
2020-02-27 05:10:00.990000130,2.438,12.857,9.01,33.0,22.2
2020-02-27 05:10:02.364999940,2.2230000000000003,5.4910000000000005,4.814,33.1,22.2
2020-02-27 05:10:03.742000130,1.689,4.135,3.549,33.1,22.3
2020-02-27 05:10:58.224000000,1.505,3.035,2.8560000000000003,33.1,22.3
2020-02-27 05:10:59.600999940,1.769,3.4210000000000003,3.238,33.0,22.2
2020-02-27 05:11:00.976999940,2.552,30.147,8.047,33.1,22.2
2020-02-27 05:11:02.353999870,1.505,6.388,5.106,33.0,22.3
2020-02-27 05:11:56.835000060,1.6,2.479,2.39,33.1,22.3
2020-02-27 05:11:58.212000000,1.977,5.3870000000000005,4.645,33.0,22.2
2020-02-27 05:11:59.588000000,1.736,7.657999999999999,6.268,33.1,22.2
2020-02-27 05:12:00.966000130,1.953,7.294,4.728,33.0,22.2
2020-02-27 05:13:00.959000060,2.624,7.976,7.044,33.0,22.2
2020-02-27 05:13:02.336000000,1.771,5.315,4.581,33.1,22.3
2020-02-27 05:13:03.712000000,2.1590000000000003,5.075,4.731,33.0,22.2
2020-02-27 05:13:05.092000000,2.062,14.648,6.358,33.0,22.3
2020-02-27 05:13:59.571000060,1.615,2.814,2.708,33.1,22.3
2020-02-27 05:14:00.947000060,1.998,8.033999999999999,6.364,33.0,22.2
2020-02-27 05:14:02.323000060,2.0780000000000003,18.467,8.086,33.1,22.3
2020-02-27 05:14:03.699000060,2.62,9.782,7.081,33.1,22.3
2020-02-27 05:14:58.190000130,2.4330000000000003,5.145,4.8580000000000005,33.1,22.2
2020-02-27 05:14:59.566000130,2.452,8.754,7.34,33.1,22.3
2020-02-27 05:15:00.942000130,2.317,4.976,4.695,33.1,22.2
2020-02-27 05:15:02.318000130,2.09,4.289,4.088,33.1,22.3
2020-02-27 05:15:56.796999940,2.1630000000000003,3.138,3.103,33.0,22.3
2020-02-27 05:15:58.172999940,1.778,2.869,2.768,33.1,22.2
2020-02-27 05:15:59.548999940,2.103,9.359,6.499,33.1,22.2
2020-02-27 05:16:00.926000130,2.018,15.286,6.412000000000001,33.1,22.3
2020-02-27 05:17:00.916000000,1.85,6.997999999999999,5.724,33.1,22.2
2020-02-27 05:17:02.292999940,1.943,11.078,7.342,33.1,22.3
2020-02-27 05:17:03.668999940,1.523,2.552,2.454,33.1,22.3
2020-02-27 05:17:05.046000130,1.897,3.048,2.942,33.1,22.2
2020-02-27 05:17:59.532000000,1.988,4.035,3.826,33.1,22.2
2020-02-27 05:18:00.912000000,2.485,14.095,9.702,33.1,22.2
2020-02-27 05:18:02.288000000,2.319,7.446000000000001,6.48,33.1,22.3
2020-02-27 05:18:03.664000000,2.903,5.251,5.0280000000000005,33.1,22.3
2020-02-27 05:18:58.148999940,2.732,34.638000000000005,10.489,33.1,22.3
2020-02-27 05:18:59.528999940,2.181,4.663,4.437,33.1,22.3
2020-02-27 05:19:00.904999940,1.839,3.792,3.588,33.1,22.2
2020-02-27 05:19:02.284999940,1.894,4.402,3.75,33.1,22.3
2020-02-27 05:19:56.758000130,2.442,3.992,3.871,33.1,22.3
2020-02-27 05:19:58.135000060,2.5780000000000003,7.144,6.641,33.1,22.2
2020-02-27 05:19:59.510000130,1.801,4.835,4.106,33.1,22.3
2020-02-27 05:20:00.895000060,2.569,11.864,8.317,33.2,22.2
2020-02-27 05:21:00.884000000,2.029,5.69,5.254,33.2,22.2
2020-02-27 05:21:02.260000000,1.778,8.112,5.454,33.2,22.2
2020-02-27 05:21:03.636000000,2.066,4.5360000000000005,4.265,33.1,22.3
2020-02-27 05:21:05.016000000,1.992,3.388,3.276,33.2,22.3
2020-02-27 05:21:59.494000130,2.249,6.884,5.989,33.1,22.3
2020-02-27 05:22:00.870000130,2.27,6.419,5.602,33.1,22.2
2020-02-27 05:22:02.246000130,1.59,2.019,2.006,33.1,22.3
2020-02-27 05:22:03.627000060,1.866,3.623,3.438,33.1,22.2
2020-02-27 05:22:58.104000000,2.152,8.115,6.692,33.1,22.2
2020-02-27 05:22:59.480000000,2.637,8.03,7.387,33.1,22.2
2020-02-27 05:23:00.860000000,1.983,4.939,4.252,33.2,22.3
2020-02-27 05:23:02.236999940,1.608,14.066,5.667999999999999,33.2,22.2
2020-02-27 05:23:56.718000130,2.024,9.673,7.666,33.2,22.3
2020-02-27 05:23:58.094000130,2.072,3.069,3.033,33.2,22.2
2020-02-27 05:23:59.470000130,2.092,4.486000000000001,4.217,33.1,22.3
2020-02-27 05:24:00.847000060,2.275,5.324,4.644,33.2,22.2
2020-02-27 05:25:00.832000000,1.696,3.409,3.2260000000000004,33.2,22.2
2020-02-27 05:25:02.208999940,1.905,7.928,6.204,33.2,22.2
2020-02-27 05:25:03.588999940,1.45,3.6,3.019,33.2,22.2
2020-02-27 05:25:04.966000130,1.978,4.931,4.638999999999999,33.2,22.3
2020-02-27 05:25:59.452000000,2.258,7.684,6.367000000000001,33.2,22.2
2020-02-27 05:26:00.828000000,2.362,28.718000000000004,6.931,33.2,22.2
2020-02-27 05:26:02.208000000,3.179,11.569,9.866,33.2,22.2
2020-02-27 05:26:03.588000000,1.989,4.561,4.329,33.2,22.2
2020-02-27 05:26:58.057999870,1.997,6.434,5.247999999999999,33.1,22.2
2020-02-27 05:26:59.438000130,2.8310000000000004,6.671,6.278,33.2,22.3
2020-02-27 05:27:00.814000130,2.076,6.537000000000001,5.643,33.2,22.2
2020-02-27 05:27:02.191000060,1.599,2.57,2.475,33.2,22.3
2020-02-27 05:27:56.672999940,2.67,7.888999999999999,6.955,33.2,22.3
2020-02-27 05:27:58.048000000,2.408,8.093,6.751,33.2,22.2
2020-02-27 05:27:59.428999940,1.987,3.901,3.715,33.2,22.2
2020-02-27 05:28:00.804999940,2.167,4.031000000000001,3.846,33.2,22.2
2020-02-27 05:29:00.792000000,1.822,3.133,3.024,33.2,22.2
2020-02-27 05:29:02.168000000,1.588,2.643,2.546,33.2,22.2
2020-02-27 05:29:03.548000000,2.156,12.337,8.575,33.3,22.2
2020-02-27 05:29:04.928999940,1.774,4.006,3.437,33.2,22.2
2020-02-27 05:29:59.409999870,1.806,4.2410000000000005,3.621,33.2,22.2
2020-02-27 05:30:00.787000060,2.11,6.803999999999999,5.903,33.2,22.3
2020-02-27 05:30:02.163000060,2.019,7.758999999999999,4.972,33.2,22.2
2020-02-27 05:30:03.543000060,2.8310000000000004,5.561,5.279,33.2,22.3
2020-02-27 05:30:58.016999940,3.067,10.507,9.335,33.2,22.2
2020-02-27 05:30:59.398000130,1.719,6.145,4.913,33.2,22.2
2020-02-27 05:31:00.777999870,2.42,4.808,4.537,33.2,22.2
2020-02-27 05:31:02.153999870,2.342,4.547,4.345,33.2,22.2
2020-02-27 05:31:56.628000000,1.599,4.102,3.5,33.2,22.2
2020-02-27 05:31:58.004000000,2.141,6.984,5.722,33.2,22.3
2020-02-27 05:31:59.384999940,2.388,6.71,5.898,33.2,22.2
2020-02-27 05:32:00.764999940,2.6460000000000004,8.527999999999999,7.501,33.2,22.2
2020-02-27 05:33:00.756000000,2.449,7.637,6.702000000000001,33.2,22.2
2020-02-27 05:33:02.132000000,2.301,5.834,5.437,33.2,22.2
2020-02-27 05:33:03.508000000,2.055,8.624,7.071000000000001,33.2,22.2
2020-02-27 05:33:04.884999940,1.787,2.192,2.1790000000000003,33.2,22.2
2020-02-27 05:33:59.367000060,2.375,10.739,8.648,33.2,22.2
2020-02-27 05:34:00.747000060,2.541,6.644,5.834,33.2,22.2
2020-02-27 05:34:02.123000060,2.527,6.391,5.645,33.2,22.2
2020-02-27 05:34:03.507000060,2.069,16.719,10.143,33.3,22.2
2020-02-27 05:34:57.976999940,1.771,3.298,3.12,33.2,22.2
2020-02-27 05:34:59.353999870,2.524,4.852,4.703,33.2,22.2
2020-02-27 05:35:00.728999940,2.4290000000000003,6.382000000000001,5.593999999999999,33.3,22.2
2020-02-27 05:35:02.105999870,2.15,4.151,3.956,33.3,22.2
2020-02-27 05:35:56.592000000,2.286,5.855,5.136,33.2,22.2
2020-02-27 05:35:57.972000000,1.997,2.977,2.9410000000000003,33.2,22.2
2020-02-27 05:35:59.348999940,1.526,2.689,2.5860000000000003,33.2,22.2
2020-02-27 05:36:00.728999940,2.096,7.712999999999999,6.314,33.2,22.2
2020-02-27 05:37:00.720000000,2.155,5.025,4.724,33.3,22.2
